customer_id,organization_name,organization_type,organization_subtype,size_category,employee_count,subscription_tier,monthly_revenue,setup_date,primary_contact_name,primary_contact_email,primary_contact_phone,street_address,city,state,zip_code,time_zone,payment_methods,integration_count,last_login_date,support_tier,created_at,updated_at
VANCO0085,Victory Catholic Church #1,faith,synagogue,small,40,standard,1919.00,2022-02-08,Rabbi Jennifer Martinez,jennifer.martinez@victorycatholicchurch1.org,555-328-8227,943 Church Ave,Columbus,OH,43255,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-11-01,basic,2022-02-08 13:17:00,2024-11-20 09:02:00
VANCO0086,Hope Methodist Lutheran Church,faith,church,small,26,standard,1558.00,2015-09-02,Rev. William Martinez,william.martinez@hopemethodistlutheranchurch.org,555-379-2968,346 Park Dr,Phoenix,AZ,85076,America/Phoenix,"[""online"", ""text""]",1,2024-10-12,basic,2015-09-02 13:29:00,2024-11-19 10:15:00
VANCO0087,Blessed Sacrament Community Church #1,faith,synagogue,small,22,basic,626.00,2017-01-09,Rabbi Michael Miller,michael.miller@blessedsacramentcommunitychurch1.org,555-210-6518,3731 Church Dr,San Francisco,CA,94178,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",14,2024-11-08,basic,2017-01-09 09:24:00,2024-11-16 13:36:00
VANCO0088,Mount Olive Lutheran Church #1,faith,mosque,small,47,basic,1281.00,2023-07-18,Imam David Brown,david.brown@mountolivelutheranchurch1.org,555-571-4618,5141 Oak Blvd,San Jose,CA,95172,America/Los_Angeles,"[""online"", ""mobile""]",11,2024-11-10,basic,2023-07-18 10:09:00,2024-11-20 16:29:00
VANCO0089,Mount Olive Catholic Church,faith,mosque,medium,115,premium,4824.00,2024-04-09,Imam John Davis,john.davis@mountolivecatholicchurch.org,555-930-9528,6621 Park Dr,Jacksonville,FL,32223,America/New_York,"[""online""]",11,2024-11-07,premium,2024-04-09 14:21:00,2024-11-19 16:01:00
VANCO0090,Mount Olive Catholic Church #1,faith,mosque,small,44,standard,716.00,2021-02-09,Imam Michael Smith,michael.smith@mountolivecatholicchurch1.org,555-419-3737,6881 School St,Denver,CO,80238,America/Denver,"[""online"", ""mobile""]",7,2024-11-03,basic,2021-02-09 08:25:00,2024-11-16 14:56:00
VANCO0091,Faith Community Baptist Church,faith,church,medium,56,standard,3861.00,2017-08-14,Rev. Jennifer Smith,jennifer.smith@faithcommunitybaptistchurch.org,555-116-3491,2080 Oak St,Boston,MA,2183,America/New_York,"[""online"", ""text""]",6,2024-11-02,basic,2017-08-14 14:07:00,2024-11-18 12:48:00
VANCO0092,Calvary Baptist Church,faith,synagogue,medium,146,basic,6312.00,2018-10-28,Rabbi Robert Miller,robert.miller@calvarybaptistchurch.org,555-319-4259,8824 Main St,Philadelphia,PA,19108,America/New_York,"[""online"", ""text""]",14,2024-10-11,basic,2018-10-28 16:37:00,2024-11-17 08:12:00
VANCO0093,Living Water Community Church,faith,mosque,small,30,basic,1430.00,2018-11-01,Imam Patricia Garcia,patricia.garcia@livingwatercommunitychurch.org,555-780-7501,3145 School Dr,San Francisco,CA,94106,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",6,2024-11-15,basic,2018-11-01 09:21:00,2024-11-17 12:46:00
VANCO0094,Christ the King Church,faith,church,large,165,standard,24314.00,2015-05-23,Rev. Robert Johnson,robert.johnson@christthekingchurch.org,555-936-5484,7547 Main Dr,Boston,MA,2113,America/New_York,"[""online"", ""mobile"", ""text""]",6,2024-11-01,basic,2015-05-23 08:11:00,2024-11-17 10:42:00
VANCO0095,Cornerstone Episcopal Church,faith,mosque,small,11,basic,649.00,2020-07-02,Imam Robert Smith,robert.smith@cornerstoneepiscopalchurch.org,555-406-4099,7585 Main Blvd,Fort Worth,TX,76175,America/Chicago,"[""online"", ""mobile""]",13,2024-11-12,basic,2020-07-02 15:59:00,2024-11-16 15:13:00
VANCO0096,Riverside Community Church #1,faith,synagogue,medium,105,basic,3507.00,2018-03-27,Rabbi Mary Davis,mary.davis@riversidecommunitychurch1.org,555-185-3475,4637 Park Ave,Chicago,IL,60636,America/Chicago,"[""online"", ""text""]",1,2024-11-10,basic,2018-03-27 12:52:00,2024-11-15 11:22:00
VANCO0097,Emmanuel Baptist Catholic Church,faith,mosque,large,398,standard,9838.00,2019-03-02,Imam Mary Jones,mary.jones@emmanuelbaptistcatholicchurch.org,555-142-5100,6280 Oak St,Fort Worth,TX,76118,America/Chicago,"[""online"", ""text""]",7,2024-10-08,basic,2019-03-02 17:37:00,2024-11-17 17:09:00
VANCO0098,St. Mary Baptist Church,faith,synagogue,large,159,standard,18311.00,2021-12-01,Rabbi Lisa Davis,lisa.davis@st.marybaptistchurch.org,555-912-4020,8432 Main Ave,Charlotte,NC,28287,America/New_York,"[""online"", ""mobile"", ""pos""]",7,2024-11-09,basic,2021-12-01 15:50:00,2024-11-19 17:52:00
VANCO0099,Cornerstone Methodist Church,faith,church,medium,116,basic,3280.00,2022-06-02,Rev. Jennifer Jones,jennifer.jones@cornerstonemethodistchurch.org,555-171-2155,6527 Oak St,Denver,CO,80297,America/Denver,"[""online"", ""mobile"", ""text""]",2,2024-10-20,basic,2022-06-02 08:54:00,2024-11-18 15:34:00
VANCO0100,Crossroads Episcopal Church,faith,church,small,17,premium,837.00,2024-12-08,Rev. Lisa Miller,lisa.miller@crossroadsepiscopalchurch.org,555-507-6382,9300 Park Ave,Houston,TX,77063,America/Chicago,"[""online"", ""mobile""]",13,2024-10-05,premium,2024-12-08 10:17:00,2024-11-18 08:29:00
VANCO0101,Christ the King Presbyterian Church,faith,church,small,45,standard,753.00,2021-03-06,Rev. David Miller,david.miller@christthekingpresbyterianchurch.org,555-928-2176,3156 Park Dr,Charlotte,NC,28249,America/New_York,"[""online""]",15,2024-11-04,basic,2021-03-06 10:53:00,2024-11-17 16:11:00
VANCO0102,First Baptist Episcopal Church,faith,mosque,small,38,basic,1491.00,2022-10-01,Imam Patricia Davis,patricia.davis@firstbaptistepiscopalchurch.org,555-461-9570,928 School St,Columbus,OH,43206,America/New_York,"[""online"", ""text""]",13,2024-10-05,basic,2022-10-01 10:58:00,2024-11-18 14:29:00
VANCO0103,First Baptist Lutheran Church,faith,mosque,small,22,standard,1939.00,2016-10-09,Imam Mary Smith,mary.smith@firstbaptistlutheranchurch.org,555-478-2431,8244 Church St,San Jose,CA,95169,America/Los_Angeles,"[""online"", ""text""]",3,2024-11-17,basic,2016-10-09 13:14:00,2024-11-19 14:16:00
VANCO0104,First Baptist Church,faith,mosque,small,27,standard,604.00,2016-10-03,Imam Robert Smith,robert.smith@firstbaptistchurch.org,555-778-1525,278 School Ave,Jacksonville,FL,32257,America/New_York,"[""online"", ""mobile"", ""text""]",3,2024-10-16,basic,2016-10-03 12:55:00,2024-11-16 13:09:00
VANCO0105,Cornerstone Lutheran Church,faith,mosque,large,207,premium,17222.00,2020-04-21,Imam Michael Garcia,michael.garcia@cornerstonelutheranchurch.org,555-551-7111,8438 Park Blvd,Austin,TX,73315,America/Chicago,"[""online"", ""mobile""]",2,2024-10-15,premium,2020-04-21 13:33:00,2024-11-15 14:03:00
VANCO0106,Emmanuel Baptist Lutheran Church,faith,mosque,small,9,basic,1071.00,2022-05-13,Imam Sarah Davis,sarah.davis@emmanuelbaptistlutheranchurch.org,555-567-2487,9630 Main St,New York,NY,10067,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-11-11,basic,2022-05-13 11:28:00,2024-11-19 12:32:00
VANCO0107,Living Water Community Church #1,faith,church,small,14,standard,644.00,2022-03-19,Rev. David Martinez,david.martinez@livingwatercommunitychurch1.org,555-144-7405,5548 Park Dr,Denver,CO,80300,America/Denver,"[""online"", ""mobile""]",3,2024-10-16,basic,2022-03-19 17:37:00,2024-11-18 10:20:00
VANCO0108,Hope Methodist Church,faith,mosque,small,20,premium,1066.00,2022-04-27,Imam David Johnson,david.johnson@hopemethodistchurch.org,555-312-1128,4799 Main Ave,Columbus,OH,43218,America/New_York,"[""online"", ""mobile""]",8,2024-11-20,premium,2022-04-27 17:14:00,2024-11-20 11:48:00
VANCO0109,St. Mary Episcopal Church #1,faith,synagogue,small,48,standard,1381.00,2021-07-08,Rabbi Robert Williams,robert.williams@st.maryepiscopalchurch1.org,555-281-3570,228 Oak Blvd,Chicago,IL,60646,America/Chicago,"[""online"", ""mobile"", ""text""]",7,2024-11-06,basic,2021-07-08 08:00:00,2024-11-17 10:41:00
VANCO0110,Cornerstone Methodist Church #1,faith,synagogue,small,43,standard,754.00,2020-03-28,Rabbi Patricia Jones,patricia.jones@cornerstonemethodistchurch1.org,555-407-3483,6185 Main Dr,Houston,TX,77002,America/Chicago,"[""online"", ""mobile""]",4,2024-10-05,basic,2020-03-28 17:18:00,2024-11-17 12:44:00
VANCO0111,Good Shepherd Lutheran Church,faith,synagogue,medium,99,basic,4235.00,2023-07-12,Rabbi David Johnson,david.johnson@goodshepherdlutheranchurch.org,555-697-7020,7237 School St,Austin,TX,73357,America/Chicago,"[""online"", ""text""]",7,2024-11-13,basic,2023-07-12 15:10:00,2024-11-19 16:17:00
VANCO0112,New Life Catholic Church,faith,synagogue,medium,132,basic,4269.00,2018-04-03,Rabbi Patricia Williams,patricia.williams@newlifecatholicchurch.org,555-440-7737,2669 Oak Blvd,Austin,TX,73375,America/Chicago,"[""online"", ""mobile"", ""text""]",3,2024-11-20,basic,2018-04-03 12:54:00,2024-11-19 15:22:00
VANCO0113,Trinity Lutheran Church #2,faith,church,medium,105,basic,6852.00,2019-02-08,Rev. Jennifer Smith,jennifer.smith@trinitylutheranchurch2.org,555-928-8891,5486 Park Blvd,San Jose,CA,95149,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",7,2024-10-11,basic,2019-02-08 14:25:00,2024-11-20 10:51:00
VANCO0114,St. Mary Presbyterian Church,faith,synagogue,large,312,basic,20325.00,2022-11-01,Rabbi Sarah Johnson,sarah.johnson@st.marypresbyterianchurch.org,555-221-4977,9863 Main St,Charlotte,NC,28275,America/New_York,"[""online"", ""mobile""]",9,2024-10-09,basic,2022-11-01 10:01:00,2024-11-19 13:49:00
VANCO0115,New Life Episcopal Church,faith,church,medium,80,premium,5008.00,2023-10-12,Rev. Michael Johnson,michael.johnson@newlifeepiscopalchurch.org,555-493-4835,5042 School Ave,Houston,TX,77046,America/Chicago,"[""online""]",15,2024-10-08,premium,2023-10-12 09:47:00,2024-11-15 09:31:00
VANCO0116,Emmanuel Baptist Episcopal Church #1,faith,synagogue,small,35,premium,1110.00,2021-04-04,Rabbi Michael Brown,michael.brown@emmanuelbaptistepiscopalchurch1.org,555-830-4796,5218 Park Dr,Los Angeles,CA,90081,America/Los_Angeles,"[""online""]",14,2024-10-16,premium,2021-04-04 15:47:00,2024-11-18 10:56:00
VANCO0117,Victory Presbyterian Church #1,faith,synagogue,large,436,standard,13209.00,2018-03-01,Rabbi Mary Johnson,mary.johnson@victorypresbyterianchurch1.org,555-290-8448,191 Park Blvd,San Antonio,TX,78286,America/Chicago,"[""online""]",6,2024-10-02,basic,2018-03-01 11:41:00,2024-11-19 16:28:00
VANCO0118,Emmanuel Baptist Catholic Church #1,faith,synagogue,small,42,basic,1741.00,2020-09-04,Rabbi David Smith,david.smith@emmanuelbaptistcatholicchurch1.org,555-222-3479,7611 Oak Blvd,San Jose,CA,95149,America/Los_Angeles,"[""online"", ""text""]",7,2024-11-14,basic,2020-09-04 14:59:00,2024-11-19 11:13:00
VANCO0119,New Life Lutheran Church,faith,church,medium,78,premium,7932.00,2020-06-17,Rev. Sarah Johnson,sarah.johnson@newlifelutheranchurch.org,555-823-5430,5924 School St,Philadelphia,PA,19184,America/New_York,"[""online"", ""mobile""]",5,2024-10-05,premium,2020-06-17 15:29:00,2024-11-19 10:06:00
VANCO0120,First Baptist Community Church,faith,church,small,36,basic,1700.00,2016-02-08,Rev. William Smith,william.smith@firstbaptistcommunitychurch.org,555-202-1992,8547 Main St,Chicago,IL,60624,America/Chicago,"[""online""]",7,2024-10-07,basic,2016-02-08 08:00:00,2024-11-19 08:46:00
VANCO0121,Faith Community Community Church,faith,church,small,11,basic,1001.00,2016-07-11,Rev. Robert Jones,robert.jones@faithcommunitycommunitychurch.org,555-329-5670,6482 Main Dr,Indianapolis,IN,46242,America/New_York,"[""online"", ""mobile""]",13,2024-10-09,basic,2016-07-11 15:54:00,2024-11-20 11:41:00
VANCO0122,Blessed Sacrament Catholic Church #1,faith,synagogue,medium,144,standard,4944.00,2018-04-28,Rabbi Patricia Davis,patricia.davis@blessedsacramentcatholicchurch1.org,555-594-7339,5944 Church Dr,San Jose,CA,95185,America/Los_Angeles,"[""online"", ""mobile""]",5,2024-10-11,basic,2018-04-28 16:56:00,2024-11-16 17:01:00
VANCO0123,Cornerstone Presbyterian Church,faith,mosque,small,45,basic,1391.00,2024-02-25,Imam Mary Johnson,mary.johnson@cornerstonepresbyterianchurch.org,555-731-3273,1852 School St,Charlotte,NC,28231,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-11-06,basic,2024-02-25 13:05:00,2024-11-19 15:56:00
VANCO0124,Crossroads Baptist Church #2,faith,church,small,43,standard,949.00,2022-07-28,Rev. William Rodriguez,william.rodriguez@crossroadsbaptistchurch2.org,555-119-9651,1075 Park Ave,Los Angeles,CA,90002,America/Los_Angeles,"[""online"", ""mobile""]",8,2024-10-12,basic,2022-07-28 14:02:00,2024-11-15 08:39:00
VANCO0125,Victory Methodist Church,faith,synagogue,small,23,basic,481.00,2023-08-25,Rabbi Mary Jones,mary.jones@victorymethodistchurch.org,555-219-3603,4103 Church Blvd,Dallas,TX,75218,America/Chicago,"[""online"", ""mobile""]",12,2024-11-03,basic,2023-08-25 13:42:00,2024-11-20 16:00:00
VANCO0126,New Life Presbyterian Church #2,faith,mosque,small,29,standard,1252.00,2019-02-08,Imam Patricia Jones,patricia.jones@newlifepresbyterianchurch2.org,555-285-9687,6628 Main Dr,Fort Worth,TX,76193,America/Chicago,"[""online"", ""text""]",13,2024-10-01,basic,2019-02-08 14:21:00,2024-11-16 14:11:00
VANCO0127,Victory Episcopal Church,faith,mosque,small,9,basic,1091.00,2019-08-04,Imam William Smith,william.smith@victoryepiscopalchurch.org,555-360-2438,9867 Main Dr,Seattle,WA,98180,America/Los_Angeles,"[""online"", ""mobile""]",2,2024-11-14,basic,2019-08-04 16:53:00,2024-11-16 11:00:00
VANCO0128,New Life Catholic Church #1,faith,mosque,small,32,basic,1560.00,2024-05-20,Imam William Martinez,william.martinez@newlifecatholicchurch1.org,555-333-5661,4753 Park Ave,Phoenix,AZ,85040,America/Phoenix,"[""online"", ""mobile"", ""text""]",6,2024-11-12,basic,2024-05-20 12:55:00,2024-11-17 14:25:00
VANCO0129,Victory Methodist Church #1,faith,synagogue,large,249,basic,17650.00,2023-04-23,Rabbi Lisa Rodriguez,lisa.rodriguez@victorymethodistchurch1.org,555-716-9560,4764 Main Blvd,Seattle,WA,98179,America/Los_Angeles,"[""online"", ""text""]",2,2024-10-10,basic,2023-04-23 17:37:00,2024-11-19 10:16:00
VANCO0130,Hope Methodist Catholic Church #1,faith,synagogue,medium,136,premium,4345.00,2021-05-27,Rabbi Lisa Miller,lisa.miller@hopemethodistcatholicchurch1.org,555-675-5764,401 Main Ave,San Jose,CA,95198,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",13,2024-11-08,premium,2021-05-27 09:22:00,2024-11-18 10:40:00
VANCO0131,Trinity Lutheran Community Church,faith,mosque,small,35,basic,1483.00,2022-02-08,Imam Sarah Jones,sarah.jones@trinitylutherancommunitychurch.org,555-324-1412,8441 School Dr,Dallas,TX,75287,America/Chicago,"[""online"", ""mobile"", ""text""]",9,2024-11-02,basic,2022-02-08 09:06:00,2024-11-19 17:09:00
VANCO0132,Crossroads Church #2,faith,mosque,small,17,premium,707.00,2019-06-28,Imam John Garcia,john.garcia@crossroadschurch2.org,555-169-7595,8522 Oak St,Fort Worth,TX,76155,America/Chicago,"[""online"", ""mobile""]",8,2024-10-14,premium,2019-06-28 15:35:00,2024-11-16 16:03:00
VANCO0133,Harvest Baptist Church #2,faith,synagogue,medium,68,basic,5900.00,2018-09-22,Rabbi Michael Smith,michael.smith@harvestbaptistchurch2.org,555-305-3918,5985 Park Blvd,Denver,CO,80240,America/Denver,"[""online"", ""mobile"", ""text""]",10,2024-11-01,basic,2018-09-22 16:53:00,2024-11-15 11:20:00
VANCO0134,Good Shepherd Community Church,faith,synagogue,small,40,premium,1977.00,2020-04-13,Rabbi Lisa Jones,lisa.jones@goodshepherdcommunitychurch.org,555-866-8181,5316 Church Blvd,Austin,TX,73378,America/Chicago,"[""online"", ""mobile"", ""text""]",10,2024-11-04,premium,2020-04-13 17:50:00,2024-11-15 14:39:00
VANCO0135,Christ the King Baptist Church,faith,synagogue,medium,83,basic,4086.00,2019-06-26,Rabbi Sarah Jones,sarah.jones@christthekingbaptistchurch.org,555-573-6169,3153 Main Blvd,Phoenix,AZ,85097,America/Phoenix,"[""online""]",15,2024-11-19,basic,2019-06-26 17:27:00,2024-11-15 10:27:00
VANCO0136,First Baptist Presbyterian Church,faith,church,medium,85,standard,7493.00,2019-07-21,Rev. Robert Williams,robert.williams@firstbaptistpresbyterianchurch.org,555-129-9114,6864 School Ave,Phoenix,AZ,85023,America/Phoenix,"[""online"", ""mobile""]",7,2024-11-09,basic,2019-07-21 16:43:00,2024-11-19 09:48:00
VANCO0137,Hope Methodist Community Church,faith,church,medium,127,standard,2159.00,2024-02-15,Rev. Patricia Jones,patricia.jones@hopemethodistcommunitychurch.org,555-130-4059,6647 Park Blvd,Denver,CO,80234,America/Denver,"[""online"", ""mobile""]",1,2024-10-12,basic,2024-02-15 08:43:00,2024-11-15 11:54:00
VANCO0138,Harvest Lutheran Church,faith,synagogue,small,36,premium,1999.00,2023-09-05,Rabbi William Williams,william.williams@harvestlutheranchurch.org,555-522-3055,592 School Ave,San Diego,CA,92127,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",7,2024-11-14,premium,2023-09-05 11:13:00,2024-11-18 10:36:00
VANCO0139,Hope Methodist Presbyterian Church,faith,mosque,medium,141,standard,3749.00,2016-10-28,Imam William Martinez,william.martinez@hopemethodistpresbyterianchurch.org,555-227-2540,7137 Oak Dr,Dallas,TX,75260,America/Chicago,"[""online"", ""text""]",4,2024-10-02,basic,2016-10-28 08:49:00,2024-11-15 15:45:00
VANCO0140,Christ the King Church #1,faith,mosque,small,21,premium,582.00,2023-10-15,Imam David Davis,david.davis@christthekingchurch1.org,555-995-3443,3830 Oak Ave,San Francisco,CA,94126,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",3,2024-10-11,premium,2023-10-15 16:27:00,2024-11-19 14:28:00
VANCO0141,Calvary Baptist Lutheran Church #1,faith,mosque,medium,98,standard,7819.00,2022-10-27,Imam Jennifer Davis,jennifer.davis@calvarybaptistlutheranchurch1.org,555-366-9642,3966 Oak Blvd,San Francisco,CA,94144,America/Los_Angeles,"[""online"", ""mobile""]",14,2024-10-07,basic,2022-10-27 14:30:00,2024-11-18 12:19:00
VANCO0142,Faith Community Episcopal Church,faith,church,small,20,basic,1644.00,2016-07-27,Rev. Michael Martinez,michael.martinez@faithcommunityepiscopalchurch.org,555-794-1502,7901 Church Blvd,Seattle,WA,98164,America/Los_Angeles,"[""online""]",12,2024-10-20,basic,2016-07-27 17:38:00,2024-11-15 08:17:00
VANCO0143,Good Shepherd Church,faith,church,medium,123,premium,3417.00,2015-11-26,Rev. John Garcia,john.garcia@goodshepherdchurch.org,555-955-4356,2066 Church St,New York,NY,10093,America/New_York,"[""online"", ""mobile""]",6,2024-11-01,premium,2015-11-26 14:39:00,2024-11-17 12:22:00
VANCO0144,New Life Catholic Church #2,faith,synagogue,large,228,basic,10828.00,2020-09-24,Rabbi Michael Brown,michael.brown@newlifecatholicchurch2.org,555-527-5984,5298 Oak Dr,San Jose,CA,95161,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",5,2024-10-13,basic,2020-09-24 16:46:00,2024-11-15 10:44:00
VANCO0145,Blessed Sacrament Episcopal Church #2,faith,mosque,small,8,standard,489.00,2016-07-13,Imam Robert Rodriguez,robert.rodriguez@blessedsacramentepiscopalchurch2.org,555-266-7872,8326 School Blvd,Columbus,OH,43282,America/New_York,"[""online"", ""mobile""]",11,2024-11-18,basic,2016-07-13 15:14:00,2024-11-20 13:10:00
VANCO0146,Victory Community Church #1,faith,mosque,small,16,standard,1227.00,2017-06-16,Imam Jennifer Brown,jennifer.brown@victorycommunitychurch1.org,555-528-6453,8520 Park Ave,Houston,TX,77091,America/Chicago,"[""online"", ""mobile"", ""text""]",2,2024-11-18,basic,2017-06-16 13:11:00,2024-11-20 12:04:00
VANCO0147,Grace Community Lutheran Church,faith,church,small,28,standard,444.00,2020-09-05,Rev. Lisa Williams,lisa.williams@gracecommunitylutheranchurch.org,555-192-2406,7228 School Dr,Los Angeles,CA,90023,America/Los_Angeles,"[""online"", ""mobile""]",15,2024-10-03,basic,2020-09-05 09:41:00,2024-11-17 10:10:00
VANCO0148,Grace Community Episcopal Church #2,faith,church,small,27,basic,870.00,2016-07-14,Rev. Jennifer Smith,jennifer.smith@gracecommunityepiscopalchurch2.org,555-443-2519,9410 Park Ave,Boston,MA,2192,America/New_York,"[""online""]",9,2024-11-12,basic,2016-07-14 10:09:00,2024-11-15 09:18:00
VANCO0149,Victory Episcopal Church #1,faith,synagogue,medium,83,standard,4642.00,2022-03-20,Rabbi Robert Garcia,robert.garcia@victoryepiscopalchurch1.org,555-180-3749,1728 Church Ave,San Francisco,CA,94199,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",7,2024-11-12,basic,2022-03-20 14:24:00,2024-11-16 14:26:00
