employee_id,customer_id,first_name,last_name,email,phone,title,role,department,hire_date,is_primary_contact,is_active,last_login_date,training_completed,permissions,created_at,updated_at
EMP0108,VANCO0026,Gary,Martin,gary.martin@blessedsacramentcatholicchurch.org,555-491-9519,Rabbi,admin,Leadership,2025-04-20,False,True,2024-10-30,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-20 00:00:00,2024-11-20 14:30:00
EMP0109,VANCO0026,Ronald,Sanchez,ronald.sanchez@blessedsacramentcatholicchurch.org,555-787-1398,Education Director,admin,Programs,2024-06-10,False,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-06-10 00:00:00,2024-11-20 14:30:00
EMP0110,VANCO0026,Sandra,Thompson,sandra.thompson@blessedsacramentcatholicchurch.org,555-782-9159,Cantor,volunteer,Operations,2025-07-08,False,True,2024-11-01,False,"[""basic_access""]",2025-07-08 00:00:00,2024-11-20 14:30:00
EMP0111,VANCO0026,George,Smith,george.smith@blessedsacramentcatholicchurch.org,555-466-4321,Office Manager,director,Administration,2025-05-05,False,True,2024-10-21,True,"[""basic_access""]",2025-05-05 00:00:00,2024-11-20 14:30:00
EMP0112,VANCO0027,Nancy,Anderson,nancy.anderson@christthekingcatholicchurch.org,555-978-3404,Finance Director,admin,Finance,2022-11-13,True,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-11-13 00:00:00,2024-11-20 14:30:00
EMP0113,VANCO0027,Gary,Jackson,gary.jackson@christthekingcatholicchurch.org,555-737-6343,Pastor,admin,Leadership,2024-10-24,False,True,2024-10-30,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-10-24 00:00:00,2024-11-20 14:30:00
EMP0114,VANCO0027,Robert,Rodriguez,robert.rodriguez@christthekingcatholicchurch.org,555-855-3172,Associate Pastor,admin,Leadership,2025-03-25,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-03-25 00:00:00,2024-11-20 14:30:00
EMP0115,VANCO0027,Michelle,Jones,michelle.jones@christthekingcatholicchurch.org,555-566-8346,Administrative Assistant,teacher,Administration,2024-04-16,False,True,2024-11-18,True,"[""basic_access""]",2024-04-16 00:00:00,2024-11-20 14:30:00
EMP0116,VANCO0027,Jacob,Wright,jacob.wright@christthekingcatholicchurch.org,555-551-2313,Music Director,admin,Operations,2022-02-10,False,True,2024-10-22,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-02-10 00:00:00,2024-11-20 14:30:00
EMP0117,VANCO0028,George,Jackson,george.jackson@mountolivelutheranchurch.org,555-451-1311,Associate Pastor,admin,Leadership,2017-02-15,True,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2017-02-15 00:00:00,2024-11-20 14:30:00
EMP0118,VANCO0028,Richard,Taylor,richard.taylor@mountolivelutheranchurch.org,555-974-8526,Music Director,admin,Operations,2018-04-09,False,True,2024-10-21,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-04-09 00:00:00,2024-11-20 14:30:00
EMP0119,VANCO0028,Sandra,Lopez,sandra.lopez@mountolivelutheranchurch.org,555-278-7015,Finance Director,admin,Finance,2022-02-19,False,True,2024-11-12,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-02-19 00:00:00,2024-11-20 14:30:00
EMP0120,VANCO0028,Sandra,Sanchez,sandra.sanchez@mountolivelutheranchurch.org,555-119-6127,Pastor,admin,Leadership,2020-03-01,False,True,2024-11-02,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-03-01 00:00:00,2024-11-20 14:30:00
EMP0121,VANCO0029,Betty,Adams,betty.adams@riversidechurch.org,555-382-1332,Imam,admin,Leadership,2016-08-07,True,True,2024-11-02,True,"[""billing"", ""reports"", ""settings"", ""users""]",2016-08-07 00:00:00,2024-11-20 14:30:00
EMP0122,VANCO0029,Edward,Thomas,edward.thomas@riversidechurch.org,555-898-5390,Community Outreach Coordinator,volunteer,Operations,2016-11-24,False,True,2024-11-06,True,"[""basic_access""]",2016-11-24 00:00:00,2024-11-20 14:30:00
EMP0123,VANCO0029,Nancy,Campbell,nancy.campbell@riversidechurch.org,555-348-5553,Administrative Director,admin,Administration,2019-11-11,False,True,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-11-11 00:00:00,2024-11-20 14:30:00
EMP0124,VANCO0030,Sarah,Lewis,sarah.lewis@riversidelutheranchurch.org,555-736-8691,Rabbi,admin,Leadership,2024-12-04,True,False,2024-11-15,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-04 00:00:00,2024-11-20 14:30:00
EMP0125,VANCO0030,Gary,Sanchez,gary.sanchez@riversidelutheranchurch.org,555-198-1918,Executive Director,admin,Operations,2024-02-12,False,True,2024-10-26,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-02-12 00:00:00,2024-11-20 14:30:00
EMP0126,VANCO0030,Michael,Jackson,michael.jackson@riversidelutheranchurch.org,555-398-7574,Administrative Assistant,volunteer,Administration,2024-11-22,False,True,2024-11-14,False,"[""basic_access""]",2024-11-22 00:00:00,2024-11-20 14:30:00
EMP0127,VANCO0030,Karen,Moore,karen.moore@riversidelutheranchurch.org,555-460-6125,Education Director,admin,Programs,2024-12-10,False,True,2024-11-18,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-10 00:00:00,2024-11-20 14:30:00
EMP0128,VANCO0031,Deborah,Moore,deborah.moore@hopemethodistcatholicchurch.org,555-388-7802,Education Director,admin,Programs,2023-11-09,True,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-11-09 00:00:00,2024-11-20 14:30:00
EMP0129,VANCO0031,Barbara,King,barbara.king@hopemethodistcatholicchurch.org,555-403-4280,Executive Director,admin,Operations,2023-10-21,False,True,2024-11-14,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-10-21 00:00:00,2024-11-20 14:30:00
EMP0130,VANCO0031,Sandra,Torres,sandra.torres@hopemethodistcatholicchurch.org,555-418-7124,Administrative Assistant,teacher,Administration,2021-07-29,False,True,2024-11-13,True,"[""basic_access""]",2021-07-29 00:00:00,2024-11-20 14:30:00
EMP0131,VANCO0032,Dorothy,Perez,dorothy.perez@cornerstonebaptistchurch.org,555-134-8535,Cantor,director,Operations,2019-08-13,True,True,2024-11-09,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-08-13 00:00:00,2024-11-20 14:30:00
EMP0132,VANCO0032,David,Scott,david.scott@cornerstonebaptistchurch.org,555-406-1376,Education Director,admin,Programs,2018-09-18,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-09-18 00:00:00,2024-11-20 14:30:00
EMP0133,VANCO0032,Lisa,Green,lisa.green@cornerstonebaptistchurch.org,555-660-1820,Executive Director,admin,Operations,2020-08-30,False,True,2024-11-08,False,"[""billing"", ""reports"", ""settings"", ""users""]",2020-08-30 00:00:00,2024-11-20 14:30:00
EMP0134,VANCO0032,Donna,Smith,donna.smith@cornerstonebaptistchurch.org,555-450-5068,Office Manager,teacher,Administration,2018-05-04,False,True,2024-10-21,True,"[""basic_access""]",2018-05-04 00:00:00,2024-11-20 14:30:00
EMP0135,VANCO0032,George,Garcia,george.garcia@cornerstonebaptistchurch.org,555-525-1701,Rabbi,admin,Leadership,2020-05-28,False,True,2024-11-16,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-05-28 00:00:00,2024-11-20 14:30:00
EMP0136,VANCO0033,Betty,Lee,betty.lee@trinitylutheranchurch.org,555-334-5803,Administrative Assistant,volunteer,Administration,2021-11-05,True,True,2024-10-25,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-11-05 00:00:00,2024-11-20 14:30:00
EMP0137,VANCO0033,Edward,Johnson,edward.johnson@trinitylutheranchurch.org,555-159-1836,Cantor,volunteer,Operations,2022-09-24,False,True,2024-10-30,True,"[""basic_access""]",2022-09-24 00:00:00,2024-11-20 14:30:00
EMP0138,VANCO0033,Matthew,Williams,matthew.williams@trinitylutheranchurch.org,555-335-4229,Rabbi,admin,Leadership,2023-03-01,False,True,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-03-01 00:00:00,2024-11-20 14:30:00
EMP0139,VANCO0034,Daniel,Young,daniel.young@crossroadschurch.org,555-370-7582,Cantor,director,Operations,2018-12-30,True,True,2024-11-18,False,"[""billing"", ""reports"", ""settings"", ""users""]",2018-12-30 00:00:00,2024-11-20 14:30:00
EMP0140,VANCO0034,James,Walker,james.walker@crossroadschurch.org,555-484-7644,Education Director,admin,Programs,2019-07-28,False,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-07-28 00:00:00,2024-11-20 14:30:00
EMP0141,VANCO0034,Gary,Brown,gary.brown@crossroadschurch.org,555-931-9131,Office Manager,teacher,Administration,2020-01-25,False,True,2024-11-04,True,"[""basic_access""]",2020-01-25 00:00:00,2024-11-20 14:30:00
EMP0142,VANCO0034,Anthony,Sanchez,anthony.sanchez@crossroadschurch.org,555-234-7196,Executive Director,admin,Operations,2020-06-13,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-06-13 00:00:00,2024-11-20 14:30:00
EMP0143,VANCO0035,Daniel,Allen,daniel.allen@stpaulchurch.org,555-434-7510,Imam,admin,Leadership,2025-03-01,True,True,2024-11-05,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-03-01 00:00:00,2024-11-20 14:30:00
EMP0144,VANCO0035,Michael,Clark,michael.clark@stpaulchurch.org,555-838-3689,Office Assistant,teacher,Administration,2025-02-24,False,False,2024-10-30,True,"[""basic_access""]",2025-02-24 00:00:00,2024-11-20 14:30:00
EMP0145,VANCO0035,James,Anderson,james.anderson@stpaulchurch.org,555-872-6202,Education Coordinator,director,Programs,2025-01-26,False,True,2024-11-06,True,"[""basic_access""]",2025-01-26 00:00:00,2024-11-20 14:30:00
EMP0146,VANCO0035,Nancy,Lopez,nancy.lopez@stpaulchurch.org,555-614-7229,Community Outreach Coordinator,director,Operations,2025-05-11,False,True,2024-11-10,True,"[""basic_access""]",2025-05-11 00:00:00,2024-11-20 14:30:00
EMP0147,VANCO0035,John,Scott,john.scott@stpaulchurch.org,555-967-8725,Administrative Director,admin,Administration,2025-06-23,False,True,2024-11-16,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-06-23 00:00:00,2024-11-20 14:30:00
EMP0148,VANCO0036,Sarah,Torres,sarah.torres@calvarybaptistpresbyterianchurch.org,555-200-2258,Pastor,admin,Leadership,2023-05-26,True,True,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-05-26 00:00:00,2024-11-20 14:30:00
EMP0149,VANCO0036,Deborah,Moore,deborah.moore@calvarybaptistpresbyterianchurch.org,555-305-7190,Office Manager,director,Administration,2023-05-29,False,True,2024-11-07,False,"[""basic_access""]",2023-05-29 00:00:00,2024-11-20 14:30:00
EMP0150,VANCO0036,Linda,Hill,linda.hill@calvarybaptistpresbyterianchurch.org,555-543-2811,Finance Director,admin,Finance,2025-01-21,False,True,2024-11-03,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-21 00:00:00,2024-11-20 14:30:00
EMP0151,VANCO0037,Thomas,Allen,thomas.allen@crossroadscommunitychurch.org,555-169-4533,Office Manager,director,Administration,2019-07-07,True,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-07-07 00:00:00,2024-11-20 14:30:00
EMP0152,VANCO0037,Kenneth,Mitchell,kenneth.mitchell@crossroadscommunitychurch.org,555-509-4200,Education Director,admin,Programs,2019-03-02,False,True,2024-11-12,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-03-02 00:00:00,2024-11-20 14:30:00
EMP0153,VANCO0037,Anthony,Garcia,anthony.garcia@crossroadscommunitychurch.org,555-935-5717,Executive Director,admin,Operations,2018-12-09,False,False,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-12-09 00:00:00,2024-11-20 14:30:00
EMP0154,VANCO0037,Charles,King,charles.king@crossroadscommunitychurch.org,555-724-1955,Cantor,volunteer,Operations,2017-10-09,False,True,2024-10-21,True,"[""basic_access""]",2017-10-09 00:00:00,2024-11-20 14:30:00
EMP0155,VANCO0037,James,Hill,james.hill@crossroadscommunitychurch.org,555-279-8994,Rabbi,admin,Leadership,2022-07-21,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-07-21 00:00:00,2024-11-20 14:30:00
EMP0156,VANCO0038,Elizabeth,Sanchez,elizabeth.sanchez@riversidemethodistchurch.org,555-675-4600,Office Manager,director,Administration,2019-04-10,True,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-04-10 00:00:00,2024-11-20 14:30:00
EMP0157,VANCO0038,Sandra,Hall,sandra.hall@riversidemethodistchurch.org,555-975-5912,Associate Pastor,admin,Leadership,2023-09-04,False,True,2024-11-17,False,"[""billing"", ""reports"", ""settings"", ""users""]",2023-09-04 00:00:00,2024-11-20 14:30:00
EMP0158,VANCO0038,Betty,Wright,betty.wright@riversidemethodistchurch.org,555-770-6459,Music Director,admin,Operations,2018-07-03,False,True,2024-10-28,False,"[""billing"", ""reports"", ""settings"", ""users""]",2018-07-03 00:00:00,2024-11-20 14:30:00
EMP0159,VANCO0038,Helen,Baker,helen.baker@riversidemethodistchurch.org,555-284-5961,Pastor,admin,Leadership,2022-12-31,False,True,2024-11-03,False,"[""billing"", ""reports"", ""settings"", ""users""]",2022-12-31 00:00:00,2024-11-20 14:30:00
EMP0160,VANCO0038,John,Hernandez,john.hernandez@riversidemethodistchurch.org,555-679-8982,Youth Pastor,admin,Leadership,2020-12-18,False,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-12-18 00:00:00,2024-11-20 14:30:00
EMP0161,VANCO0039,Mary,Torres,mary.torres@blessedsacramentepiscopalchurch.org,555-623-7321,Education Director,admin,Programs,2021-01-05,True,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-01-05 00:00:00,2024-11-20 14:30:00
EMP0162,VANCO0039,Michelle,Lewis,michelle.lewis@blessedsacramentepiscopalchurch.org,555-338-1003,Executive Director,admin,Operations,2020-10-27,False,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-10-27 00:00:00,2024-11-20 14:30:00
EMP0163,VANCO0039,Gary,Green,gary.green@blessedsacramentepiscopalchurch.org,555-569-3733,Office Manager,director,Administration,2020-06-27,False,True,2024-11-04,True,"[""basic_access""]",2020-06-27 00:00:00,2024-11-20 14:30:00
EMP0164,VANCO0039,Carol,Mitchell,carol.mitchell@blessedsacramentepiscopalchurch.org,555-193-1593,Rabbi,admin,Leadership,2022-01-05,False,True,2024-11-15,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-01-05 00:00:00,2024-11-20 14:30:00
EMP0165,VANCO0040,Mark,Martin,mark.martin@stpaulmethodistchurch.org,555-639-5873,Rabbi,admin,Leadership,2023-03-09,True,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-03-09 00:00:00,2024-11-20 14:30:00
EMP0166,VANCO0040,Lisa,Jackson,lisa.jackson@stpaulmethodistchurch.org,555-616-6086,Education Director,admin,Programs,2021-09-18,False,True,2024-11-10,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-09-18 00:00:00,2024-11-20 14:30:00
EMP0167,VANCO0040,William,Nguyen,william.nguyen@stpaulmethodistchurch.org,555-223-2634,Cantor,teacher,Operations,2018-09-26,False,True,2024-11-19,True,"[""basic_access""]",2018-09-26 00:00:00,2024-11-20 14:30:00
EMP0168,VANCO0040,Robert,Wright,robert.wright@stpaulmethodistchurch.org,555-316-6467,Office Manager,volunteer,Administration,2022-03-23,False,True,2024-11-10,False,"[""basic_access""]",2022-03-23 00:00:00,2024-11-20 14:30:00
EMP0169,VANCO0041,Ronald,Garcia,ronald.garcia@blessedsacramentlutheranchurch.org,555-705-4976,Cantor,volunteer,Operations,2024-06-26,True,True,2024-11-17,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-06-26 00:00:00,2024-11-20 14:30:00
EMP0170,VANCO0041,Ryan,Moore,ryan.moore@blessedsacramentlutheranchurch.org,555-492-1508,Administrative Assistant,director,Administration,2025-05-20,False,True,2024-11-13,True,"[""basic_access""]",2025-05-20 00:00:00,2024-11-20 14:30:00
EMP0171,VANCO0041,Linda,Miller,linda.miller@blessedsacramentlutheranchurch.org,555-912-9322,Executive Director,admin,Operations,2023-08-24,False,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-08-24 00:00:00,2024-11-20 14:30:00
EMP0172,VANCO0042,Barbara,Lewis,barbara.lewis@blessedsacramentmethodistchurch.org,555-324-6574,Office Manager,teacher,Administration,2019-05-04,True,True,2024-11-09,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-05-04 00:00:00,2024-11-20 14:30:00
EMP0173,VANCO0042,Lisa,Campbell,lisa.campbell@blessedsacramentmethodistchurch.org,555-343-2593,Finance Director,admin,Finance,2017-01-18,False,True,2024-11-08,False,"[""billing"", ""reports"", ""settings"", ""users""]",2017-01-18 00:00:00,2024-11-20 14:30:00
EMP0174,VANCO0042,Brian,Brown,brian.brown@blessedsacramentmethodistchurch.org,555-429-6334,Administrative Assistant,director,Administration,2019-08-01,False,True,2024-10-25,True,"[""basic_access""]",2019-08-01 00:00:00,2024-11-20 14:30:00
EMP0175,VANCO0042,Jason,Rivera,jason.rivera@blessedsacramentmethodistchurch.org,555-707-2804,Music Director,admin,Operations,2015-08-15,False,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2015-08-15 00:00:00,2024-11-20 14:30:00
EMP0176,VANCO0042,Robert,Baker,robert.baker@blessedsacramentmethodistchurch.org,555-855-3258,Pastor,admin,Leadership,2019-10-02,False,True,2024-10-27,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-10-02 00:00:00,2024-11-20 14:30:00
EMP0177,VANCO0043,Jeffrey,Anderson,jeffrey.anderson@newlifepresbyterianchurch.org,555-898-3572,Administrative Assistant,volunteer,Administration,2018-07-14,True,True,2024-10-26,False,"[""billing"", ""reports"", ""settings"", ""users""]",2018-07-14 00:00:00,2024-11-20 14:30:00
EMP0178,VANCO0043,Charles,Jackson,charles.jackson@newlifepresbyterianchurch.org,555-144-9944,Pastor,admin,Leadership,2021-06-14,False,True,2024-10-29,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-06-14 00:00:00,2024-11-20 14:30:00
EMP0179,VANCO0043,Helen,Flores,helen.flores@newlifepresbyterianchurch.org,555-165-7055,Finance Director,admin,Finance,2020-01-05,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-01-05 00:00:00,2024-11-20 14:30:00
EMP0180,VANCO0044,Matthew,Hernandez,matthew.hernandez@emmanuelbaptistchurch.org,555-724-5202,Pastor,admin,Leadership,2025-04-18,True,False,2024-11-05,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-18 00:00:00,2024-11-20 14:30:00
EMP0181,VANCO0044,Patricia,Rivera,patricia.rivera@emmanuelbaptistchurch.org,555-350-4174,Youth Pastor,admin,Leadership,2025-05-28,False,True,2024-11-10,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-05-28 00:00:00,2024-11-20 14:30:00
EMP0182,VANCO0044,Anthony,Martin,anthony.martin@emmanuelbaptistchurch.org,555-327-2129,Music Director,admin,Operations,2024-11-25,False,True,2024-11-10,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-11-25 00:00:00,2024-11-20 14:30:00
EMP0183,VANCO0044,Deborah,Baker,deborah.baker@emmanuelbaptistchurch.org,555-755-7749,Finance Director,admin,Finance,2025-01-10,False,True,2024-11-08,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-10 00:00:00,2024-11-20 14:30:00
EMP0184,VANCO0045,John,Garcia,john.garcia@crossroadsbaptistchurch.org,555-648-1981,Office Manager,director,Administration,2018-10-19,True,True,2024-11-01,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-10-19 00:00:00,2024-11-20 14:30:00
EMP0185,VANCO0045,Betty,Garcia,betty.garcia@crossroadsbaptistchurch.org,555-514-3657,Finance Director,admin,Finance,2019-04-01,False,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-04-01 00:00:00,2024-11-20 14:30:00
